id_restaurant,label,food_type,review
7785,round table pizza,pizza,2
7786,straw hat pizza,pizza,2
7787,village pizza,pizza,2.6
7788,dominos pizza,pizza,2
7789,dominos pizza,pizza,2
7790,manor room,pizza,2.4
7791,mike's pizza,pizza,2
7792,mountain mike's pizza,pizza,2
7793,pepi's pizza pasta,pizza,2
7794,round table pizza,pizza,2.3
7795,round table pizza,pizza,2
7796,california pizza kitchen,pizza,2.8
7797,jose's pizza,pizza,2.9
7798,murphy's pizza take & bake,pizza,2.3
7799,new york style pizza,pizza,2
7800,pizz'a chicago,pizza,2.9
7801,pizza a go go,pizza,2.2
7802,pizza hut,pizza,2.7
7803,ramona's,pizza,3.3
7804,ramona's too,pizza,2.8
7805,red boy pizza,pizza,2
7806,round table pizza,pizza,2.2
7807,round table pizza,pizza,2.2
7808,round table pizza,pizza,2.2
7809,domino's pizza,pizza,2
7810,hercules round table,pizza,2
7811,little caesars pizza,pizza,2
7812,pizza hut,pizza,2
7813,pizza plenty,pizza,2
7814,round table pizza,pizza,2
7815,angelo's pizza & wings,pizza,2.7
7816,carlo's pizzeria,pizza,2
7817,di maggio brothers pizza,pizza,2
7818,domino's pizza,pizza,2
7819,liberty pizza,pizza,2
7820,little ceasar's,pizza,2
7821,little ceasar's,pizza,2
7822,pizza express,pizza,2
7823,pizza hut delivery  758259,pizza,2
7824,round table pizza,pizza,2
7825,blondies pizza,pizza,3
7826,domino's pizza,pizza,2
7827,jamalos pizza & pasta,pizza,2
7828,mamma mia pizzaria,pizza,2
7829,mary's pizza shack,pizza,2
7830,melo's pizza,pizza,3.3
7831,pizza hut,pizza,2.7
7832,round table pizza,pizza,2
7833,round table pizza,pizza,2
7834,roundtable pizza,pizza,2
7835,brunos pizzeria,pizza,3.4
7836,gay nineties pizza company,pizza,3
7837,mountain mike's pizza,pizza,2
7838,mountain mikes pizza,pizza,2
7839,philly pizza & deli,pizza,2
7840,pizza hut,pizza,2
7841,pizza palace & deli,pizza,2
7842,round table pizza,pizza,2
7843,round table pizza,pizza,2
7844,round table pizza crow cyn pla,pizza,2
7845,straw hat pizza,pizza,2
7846,the round table,pizza,2
7847,you be's u bake pizza,pizza,2.3
7848,cap'ns galley pizza & pipes,pizza,2
7849,gold rush brick oven pizza,pizza,2
7850,little caesars pizza,pizza,2
7851,mountain mike pizza,pizza,2.6
7852,pizza hut,pizza,2
7853,pizza king,pizza,3
7854,romeo's brick oven pizza,pizza,2
7855,romeo's pizza,pizza,2
7856,round table pizza,pizza,2
7857,straw hat pizza,pizza,2
7858,de anza pizza,pizza,2
7859,hilltop pizza,pizza,2
7860,mr pizza man,pizza,2
7861,prego pizzeria,pizza,2
7862,round table pizza,pizza,2
7863,zest pizza & restaurant,pizza,2
7864,rio vista pizza factory,pizza,2
7865,straw hat pizza,pizza,2
7866,pacifica pizza,pizza,2
7867,bravo pizza & restaurant,pizza,2
7868,buon gusto pizzeria,pizza,1.7
7869,capri pizza,pizza,2
7870,di napoli pizza 1 &,pizza,2
7871,golden gate pizza,pizza,2
7872,napolitana pizza & pasta,pizza,2
7873,pizza hut,pizza,2
7874,round table pizza,pizza,2
7875,round table pizza,pizza,2
7876,zorba's pizza,pizza,2
7877,la prima pizza,pizza,2.3
7878,magoos pizzeria video rental,pizza,2
7879,perrys pizza,pizza,2
7880,toto's pizzeria of san bruno,pizza,2.3
7881,all star pizza,pizza,2
7882,cheshire pub & pizzeria,pizza,2.7
7883,domino's pizza,pizza,2
7884,pizza hut,pizza,2
7885,round table pizza,pizza,2
7886,round table pizza,pizza,2.5
7887,the panhandle pizza co.,pizza,2
7888,north beach pizza,pizza,4
7889,american pizza & deli,pizza,2
7890,americana pizza,pizza,2
7891,andiamo pizza,pizza,2
7892,angies pizza,pizza,2
7893,babe's pizza,pizza,1.7
7894,babe's pizza,pizza,1.7
7895,bake me pizza,pizza,2
7896,bogey's pizza,pizza,3.5
7897,bravo pizza,pizza,2
7898,checkers pizza,pizza,2
7899,dominos pizza,pizza,2
7900,dominos pizza,pizza,2
7901,dominos pizza,pizza,2
7902,dominos pizza,pizza,2
7903,dominos pizza,pizza,2
7904,dominos pizza,pizza,3
7905,dominos pizza,pizza,2
7906,f p d pizza,pizza,2
7907,fast pizza delivery,pizza,2
7908,fast pizza delivery,pizza,2
7909,fokos pizza,pizza,2
7910,fpd pizza,pizza,2
7911,gatsby's pizza,pizza,2
7912,giovanni's pizza,pizza,2
7913,giovannis pizzeria,pizza,2
7914,giti's pizza,pizza,2
7915,golden mushroom pizzeria,pizza,2
7916,golden mushroom pizzeria,pizza,2
7917,golden nugget pizza,pizza,2
7918,grande pizzeria,pizza,2.7
7919,hangar one pizzeria,pizza,2
7920,high five pizza,pizza,3.6
7921,johnies pizza,pizza,2
7922,king pizza,pizza,2
7923,klondike's pizza,pizza,2
7924,klondike's pizza,pizza,2
7925,klondike's pizza,pizza,3
7926,kukar's house of pizza,pizza,2
7927,little caesar,pizza,2
7928,little caesar's pizza,pizza,2
7929,little caesars,pizza,2
7930,little caesars pizza,pizza,2
7931,little caesars pizza,pizza,2
7932,little caesars pizza,pizza,2
7933,little caesars pizza,pizza,2
7934,little caesars pizza,pizza,2
7935,little caesars pizza,pizza,2
7936,little caesars pizza,pizza,2
7937,little caesars pizza,pizza,2
7938,little caesars pizza,pizza,2
7939,little caesars pizza,pizza,2
7940,little caesars pizza,pizza,2
7941,mama mia pizza pasta,pizza,2
7942,marco polo pizzeria,pizza,2
7943,mojash straw hat pizza,pizza,2
7944,mountain mike's pizza,pizza,2
7945,mountain mikes pizza,pizza,2
7946,mountain mikes pizza,pizza,2.7
7947,mountain mikes pizza of blosso,pizza,2
7948,pizza & pipes seattle,pizza,2
7949,pizza a go go,pizza,2.7
7950,pizza fresh,pizza,2
7951,pizza hut,pizza,2
7952,pizza hut,pizza,2
7953,pizza hut,pizza,2
7954,pizza hut,pizza,2
7955,pizza hut,pizza,2
7956,pizza hut,pizza,2
7957,pizza hut,pizza,2
7958,pizza hut,pizza,2
7959,pizza hut,pizza,2
7960,pizza hut,pizza,2
7961,pizza jacks,pizza,2
7962,pizza lover,pizza,2
7963,pizza my dear,pizza,2
7964,pizza peddler,pizza,2
7965,premier pizza,pizza,3
7966,pronto pizzeria,pizza,2
7967,renato king of the pizza,pizza,2.3
7968,roma pizza,pizza,2
7969,round table pizza,pizza,2
7970,round table pizza,pizza,2
7971,round table pizza,pizza,2.7
7972,round table pizza,pizza,2
7973,round table pizza,pizza,2
7974,round table pizza,pizza,2
7975,round table pizza,pizza,2
7976,round table pizza,pizza,2
7977,round table pizza,pizza,2
7978,round table pizza,pizza,2
7979,round table pizza,pizza,2
7980,round table pizza,pizza,2
7981,round table pizza,pizza,2
7982,round table pizza,pizza,2
7983,round table pizza,pizza,2
7984,round table pizza,pizza,2
7985,round table pizza,pizza,2
7986,round table pizza,pizza,1.7
7987,round table restaurant,pizza,2
7988,roundtable pizza,pizza,2
7989,roundtable pizza,pizza,2
7990,showbiz pizza time,pizza,2
7991,star pizza,pizza,2
7992,star pizza,pizza,2
7993,stortis pizzaria,pizza,2
7994,straw hat pizza,pizza,2
7995,stuft pizza,pizza,2.3
7996,stuft pizza,pizza,2
7997,stuft pizza,pizza,2
7998,stuft pizza,pizza,2
7999,t-birds of san jose,pizza,2.7
8000,the leaning tower pizza,pizza,2
8001,the pepper tree pizza company,pizza,2
8002,the pizza box,pizza,2
8003,the pizza box,pizza,2
8004,the pizza house,pizza,2
8005,tony & fred pizza,pizza,3.2
8006,tony di-maggio pizza,pizza,3
8007,tony romas,pizza,2.3
8008,toot-n-totem pizza,pizza,2.7
8009,u-bake pizza,pizza,2
8010,u bake pizza,pizza,2
8011,willow street wood fired pizza,pizza,3.4
8012,angelinas pizza & cafe,pizza,2
8013,domino's pizza,pizza,2
8014,domino's pizza,pizza,2
8015,little caesar enterprises inc,pizza,2
8016,mr  pizza,pizza,2
8017,mr  pizza,pizza,2
8018,pee wee's pizzeria,pizza,2
8019,pompo dori's pizza,pizza,2
8020,porky's pizza palace,pizza,2.4
8021,round table pizza,pizza,2
8022,round table pizza,pizza,2
8023,sergios pizzeria,pizza,2
8024,straw hat,pizza,1.7
8025,the big cheese,pizza,2
8026,uncle ben's pizza & donuts,pizza,2
8027,domino's pizza,pizza,2
8028,fresh pizza,pizza,2
8029,italian pizza,pizza,2
8030,little caesar's,pizza,2
8031,new york pizza,pizza,2
8032,pizza hut,pizza,2
8033,dominos pizza,pizza,2
8034,aldo's pizza,pizza,3
8035,aldo's pizza,pizza,3
8036,amici's east coast pizzeria,pizza,3.9
8037,aziza pizza cafe,pizza,2
8038,di napoli pizza,pizza,2
8039,dominos pizza,pizza,2
8040,jack's brick fournos pizza,pizza,2
8041,jack's brick fournos pizza,pizza,2.3
8042,little caesars pizza,pizza,2.3
8043,north beach pizza,pizza,3
8044,original nick's pizza & grill,pizza,2.3
8045,rainbow pizza,pizza,3.4
8046,sky box pizza,pizza,2.3
8047,straw hat pizza,pizza,2
8048,cybelles pizza,pizza,2
8049,little caesars pizza,pizza,2
8050,old san francisco pizza,pizza,2
8051,pizza hut,pizza,2
8052,straw hat pizza,pizza,2
8053,lamppost pizza,pizza,2
8054,little caesar's,pizza,2
8055,little ceasar's,pizza,2
8056,melos ny style pizza/pasta s,pizza,2
8057,pavlos pizza & pasta,pizza,2
8058,round table of san ramon,pizza,2
8059,new york pizza,pizza,2
8060,cap'ns galley pizza & pipes,pizza,2
8061,dominos pizza,pizza,2
8062,duffers pizza,pizza,3.7
8063,f p d pizza,pizza,2
8064,four star pizza,pizza,2
8065,golden mushroom pizzeria,pizza,2.7
8066,pizza & more,pizza,2.3
8067,pizza chicago,pizza,4.2
8068,pizza depot delivery,pizza,2
8069,pizza hut,pizza,2
8070,pizza hut,pizza,2
8071,round table pizza,pizza,2
8072,runway 32 pizzeria,pizza,2
8073,stuft pizza,pizza,3
8074,the pizza wheel,pizza,2
8075,big j's pizza,pizza,3
8076,little caesar's santa cruz,pizza,2
8077,pizza amore,pizza,2
8078,pizza hut,pizza,2
8079,pizza my heart the movie,pizza,3
8080,player's pub & pizza,pizza,2
8081,round table pizza,pizza,2
8082,straw hat pizza,pizza,2
8083,sunny's deli & pizza,pizza,2
8084,tony & alba's pizza,pizza,2
8085,little caesars pizza,pizza,1.7
8086,little caesars pizza,pizza,1.7
8087,olympic pizza,pizza,2
8088,round table pizza,pizza,2
8089,round table pizza,pizza,1.7
8090,murphys pizza,pizza,2.7
8091,round table pizza,pizza,2
8092,soquel village pizza,pizza,2
8093,billyhana pizza,pizza,2
8094,delivery depot pizza,pizza,2
8095,grand mom pizza,pizza,2
8096,gumbas ii pizzaria,pizza,3.6
8097,italo's pizzeria,pizza,2
8098,mother lode pizza,pizza,2
8099,mountain mikes pizza,pizza,2
8100,pee wee's pizzeria,pizza,2
8101,pizza depot,pizza,2
8102,pizza hut,pizza,1.7
8103,pizza point & pubs,pizza,2
8104,round table pizza,pizza,1.8
8105,shakeys pizza parlor sunnyvale,pizza,1.7
8106,straw hat pizza,pizza,2
8107,vito's pizza,pizza,4
8108,lakehouse pizza,pizza,2
8109,bronco billy's pizza palace,pizza,2.3
8110,california pizza,pizza,2
8111,domino's pizza,pizza,2
8112,hg pizza,pizza,2
8113,hg pizza,pizza,2
8114,italian pizzeria,pizza,2
8115,little caesar enterprises inc,pizza,2
8116,m & m pizza,pizza,2
8117,maria's pizza & italian kitche,pizza,2.7
8118,napoli pizzeria,pizza,2
8119,pizza hut,pizza,2
8120,straw hat,pizza,2
8121,julius pizza restaurant,pizza,2
8122,little caesars pizza,pizza,2
8123,little caesars pizza,pizza,2
8124,murphys take & bake pizza,pizza,2
8125,napoli pizzeria,pizza,3
8126,pacifica pizza,pizza,2
8127,pizza hut,pizza,2
8128,pizza hut,pizza,2
8129,pizza hut,pizza,2
8130,pizza king,pizza,2
8131,pizza pirate,pizza,2
8132,round table pizza,pizza,2
8133,round table pizza,pizza,2
8134,round table pizza,pizza,2
8135,straw hat pizza,pizza,2.3
8136,vallejo pizza,pizza,2
8137,vallejo pizza,pizza,2
8138,viva italiano pizza,pizza,2
8139,zarducci's pizza of vallejo,pizza,2
8140,diablo pizza,pizza,2
8141,garlex pizza,pizza,2.8
8142,mt diablo pizza,pizza,2
8143,mt diablo pizza,pizza,2
8144,pinky's pizza parlor,pizza,2.3
8145,pizza primavera,pizza,2
8146,round table pizza,pizza,2
8147,round table pizza,pizza,2
8148,strictly to go pizzeria,pizza,2
8149,strictly to go pizzeria,pizza,1.7
8150,viggy's take & bake pizza,pizza,2.3
8151,cassidy's pizza,pizza,2
8152,fox pizza & grill,pizza,2
8153,little caesar's,pizza,2
8154,luigis pizza,pizza,2
8155,luigis pizza & pasta,pizza,2
8156,mountain mike pizza,pizza,2
8157,mountain mikes pizza,pizza,2
8158,pizza hut,pizza,2
8159,pizzamia,pizza,2
8160,stuft pizza,pizza,2
8161,runway 32 pizza,pizza,2.3
8162,eagle pizza,pizza,2.5
8163,sierra sam's pizza,pizza,3
8164,davino's,pizza,2.3
8165,hampton hills pizza,pizza,2
8166,benissimo ristorante pizzeria,pizza,2.7
8167,daddyo's pizza,pizza,2.7
8168,pizza gourmet,pizza,3.3
8169,professor's pizza,pizza,2
8170,sandy's pizza take & bake,pizza,2
8171,spancky's pizza,pizza,2
8172,gray whale pub & pizzeria,pizza,2
8173,stefano's pizzeria,pizza,2.3
8174,luigi's pizzeria north,pizza,2
8175,luigi's pizzeria north,pizza,2
8176,papa joe's pizza,pizza,2
8177,sandy's take & bake pizza,pizza,2
8178,stefano's pizzeria,pizza,2
8179,daddyo's pizza,pizza,2
8180,la vera pizza,pizza,2
8181,little caesars pizza,pizza,2
8182,mary's pizza shack delivery,pizza,2
8183,mary's pizza shack restaurants,pizza,2
8184,new yorker pizza & restaurant the,pizza,2
8185,old chicago pizza delivery,pizza,2
8186,old chicago plzza,pizza,3.2
8187,pinky's pizza parlors,pizza,2
8188,pizza gourmet,pizza,2
8189,red boy pizza,pizza,2
8190,romeo's sourdough pizza & pasta,pizza,2
8191,tato's pizza plus delivery,pizza,2
8192,all star pizza & pasta,pizza,2
8193,cybelle's pizza & sports bar,pizza,2
8194,little caesars pizza,pizza,2
8195,mary's pizza shack delivery,pizza,2
8196,mary's pizza shack restaurants,pizza,2
8197,lo coco's pizzeria,pizza,2
8198,mulberry street pizzeria,pizza,3
8199,stefano's pizzeria,pizza,2
8200,villa romana pizzeria & restaurant,pizza,2
8201,bennett valley pizza,pizza,2
8202,borolos gourmet pizza,pizza,2
8203,bull moose saloon & pizza co,pizza,2
8204,checkers pizza & frozen yogurt,pizza,2
8205,igbee's pizza,pizza,2
8206,la vera pizza,pizza,2
8207,little caesar pizzeria,pizza,2
8208,little caesars pizza,pizza,2
8209,little caesars pizza,pizza,2
8210,mary's pizza shack restaurants,pizza,2
8211,mary's pizza shack restaurants,pizza,2
8212,murphy's pizza take & bake,pizza,2
8213,murphy's pizza take & bake,pizza,2
8214,murphy's pizza take & bake,pizza,2
8215,papa la grande's pizza,pizza,2
8216,papa's fresh pizza,pizza,2
8217,pizza experience,pizza,2
8218,pizza gourmet,pizza,2
8219,pizza world,pizza,2
8220,rose's pizza & pub,pizza,2
8221,sandy's take & bake pizza,pizza,2
8222,sesame pizza,pizza,2
8223,dario's pizza restaurant,pizza,2.5
8224,giovannis pizzeria,pizza,2
8225,mary's pizza shack restaurants,pizza,2
8226,papa's fresh pizza,pizza,2
8227,pizza plus,pizza,2
8228,capri pizzeria,pizza,2
8229,gramma's pizza,pizza,2
8230,mary's pizza shack delivery,pizza,2
8231,mary's pizza shack restaurants,pizza,2
8232,marys pizza shack,pizza,2
8233,pizzeria capri,pizza,2
8234,sonoma pizza,pizza,2
8235,oly oops pizza & pasta extrav,pizza,2
8236,rods pizza,pizza,2
8237,stagecoach pizza,pizza,2
8238,armadillo pizza of vallejo,pizza,2
8239,pizza pirate,pizza,2
8240,regal pizza,pizza,2
8241,showbiz pizza place,pizza,2
8242,tony's pizza,pizza,2
8243,village pizza,pizza,2
8244,balboa pizza restaurant,pizza,2
8245,bambino's pizza restaurant,pizza,2
8246,california pizza restaurant,pizza,2
8247,columbus pizza restaurant,pizza,2
8248,cybelle's pizza restaurants,pizza,2
8249,cybelle's plzza restaurants,pizza,2
8250,cybelle's plzza restaurants,pizza,2.7
8251,cybelle's plzza restaurants,pizza,2
8252,cybelles pizza restaurants,pizza,2
8253,cybelles pizza restaurants,pizza,2
8254,gaspare pizza house & restaurant,pizza,2
8255,giovanni's pizzeria restaurant,pizza,2
8256,imperial pizza restaurant,pizza,2
8257,ocean pizza restaurant,pizza,2
8258,papa doro pizza restaurant,pizza,2
8259,papa doro pizza restaurant,pizza,2
8260,pasquale's pizzeria restaurant,pizza,2
8261,pizza love restaurant,pizza,1.7
8262,t j pizza & ice cream parlor,pizza,2
8263,three cheeses pizza restaurant,pizza,2
8264,victor's pizza & restaurant,pizza,2.7
8265,vince's pizza house,pizza,2
8266,applewood pizza,pizza,2.7
8267,waterfront pizza,pizza,2.7
8268,cheese board pizza collective,pizza,3.3
8269,avanti pizza & pasta,pizza,2.7
8270,village host pizza,pizza,2.7
8271,29th main st. pizza,pizza,2.5
8272,round table pizza,pizza,2.3
8273,noe valley pizza,pizza,2.7
8274,mary's pizza shack,pizza,2.3
8275,sirens,pizza,2.5
8276,village pizzeria,pizza,2.7
8277,bella pizza,pizza,2
8278,harbor pasta & pizza place,pizza,2.7
8279,harbor pasta & pizza place,pizza,2.7
8280,dimarco's pizza co.,pizza,3
8281,los gatos pizza co.,pizza,2
8282,milano pizzeria,pizza,3
8283,brother's pizza,pizza,2.7
8284,"frankie, johnny, & luigi too!",pizza,3.2
8285,little caesars pizza,pizza,2
8286,jake's of saratoga pizza,pizza,2.7
8287,uno's restaurant & bar,pizza,2.8
8288,piggy's pizza & ribs,pizza,3
8289,pronto,pizza,3
8290,marvin gardens (ale house & grill),pizza,3
8291,garlex pizza & ribs,pizza,2
8292,murphy's pizza take & bake,pizza,2
8293,nightshade (formerly ruby's),pizza,3.5
8294,windy city pizza,pizza,2.8
8295,pronto pizzeria,pizza,2.7
8296,give pizza chance,pizza,2.7
8297,mario's pizza & restaurant,pizza,2.7
8298,best new york pizza,pizza,1.7
8299,lococo's italian pizzeria,pizza,3
8300,pizzeria uno's,pizza,1.6
8301,mypizza,pizza,3.5
8302,giovanni's pizzeria,pizza,3.5
8303,checkers,pizza,2
8304,skipolini's,pizza,3
8305,giorgio's pizza house,pizza,4
8306,all star pizza,pizza,2.7
8307,city pizza,pizza,2
8308,old krakow,polish,2.8
8309,polandeli,polish,2
8310,trader vic's,polynesian,2.7
8311,spud brothers,potatoes,3.2
8312,1 potato 2,potatoes,2
8313,house of prime rib,prime rib,4.4
8314,charley brown's,prime rib,2.5
8315,gulliver's,prime rib,2.8
8316,barclay's restaurant & pub,pub,3.1
8317,triple rock brewery,pub,2.7
8318,san andreas brewing company,pub,3
8319,st james infirmary,pub,2.6
8320,pacific coast brewing company,pub,3.5
8321,gordon biersch brewery restaurant,pub,2.7
8322,seabright brewery,pub,3
8323,the bank,pub,3
8324,faultline brewing company,pub,2.8
8325,the graduate food & pub,pub,2
8326,murphy's irish pub,pub,2
8327,rudy's bar,pub,2
8328,fibbar magee's,pub,2
8329,city pub,pub,3.2
8330,the hopyard,pub,3.3
8331,cato's ale house,pub,3
8332,thirsty bear brewing co,pub,2.3
8333,"bear republic brewing co., inc.",pub,2
8334,liverpool lil's,pub,2
8335,rib shack,ribs,1.7
8336,jessies ribs,ribs,2
8337,spencer's jambalaya & ribs sho,ribs,3
8338,ribs benicia,ribs,2
8339,eddie's gourmet cafe,ribs,2.3
8340,ribs unlimited ii,ribs,2
8341,better burgers & ribs,ribs,2
8342,burgers & ribs,ribs,2
8343,bobby rubino's place for ribs,ribs,2.7
8344,nob hill chicken & ribs,ribs,2
8345,rob's rib shack,ribs,2.3
8346,russian delicatessens club,russian,2
8347,russian bear,russian,2
8348,russian samovar,russian,2
8349,katia's,russian,2.7
8350,cafe intermezzo,salads,3.7
8351,the musical offering,salads,2.5
8352,fresh choice,salads,3
8353,california salads bar & grill,salads,2
8354,fresh choice,salads,2
8355,fresh choice,salads,2.9
8356,fresh choice,salads,2.7
8357,fresh choice,salads,2.3
8358,toss it fresh,salads,2.7
8359,fresh choice,salads,2
8360,fresh choice,salads,2
