"id_rest","street_num","street_name","city"
8285,4475,"treat bl.","concord"
8286,NA,"","saratoga"
8287,3720,"mowry ave.","fremont"
8288,11299,"san pablo ave","el cerrito"
8289,2560,"el camino real","redwood city"
8290,NA,"","belmont"
8291,2566,"old first st","livermore"
8292,3030,"pacific avenue","livermore"
8293,2101,"sutter","san francisco"
8294,35,"bovet rd","san mateo"
8295,NA,"at fremont","sunnyvale"
8296,2660,"broadway","redwood city"
8297,861,"leong dr.","mountain view"
8298,978,"murrieta blvd","livermore"
8299,638,"san anselmo avenue","san anselmo"
8300,NA,"camino real","santa clara"
8301,229,"west main avenue","morgan hill"
8302,1127,"lawrence expy","sunnyvale"
8303,1414,"lincoln ave.","calistoga"
8304,NA,"& diablo","clayton"
8306,915,"main st","pleasanton"
8307,1552,"howard st","san francisco"
8308,385,"west portal","san francisco"
8309,2399,"broadway","redwood city"
8310,9,"anchor way","emeryville"
8311,2412,"9th st # a","berkeley"
8312,NA,"av & mow sch rd","newark"
8313,1906,"van ness avenue","san francisco"
8314,1890,"powell st.","emeryville"
8315,1699,"bayshore hwy.","burlingame"
8316,5940,"college ave","berkeley"
8317,4006,"granada rd","el sobrante"
8318,737,"san benito st","hollister"
8319,390,"moffett blvd","mountain view"
8320,906,"washington st","oakland"
8321,625,"emerson st","palo alto"
8322,NA,"","santa cruz"
8323,14421,"big basin way","saratoga"
8324,1235,"oakmead parkway","sunnyvale"
8325,911,"e. morehead","charlotte"
8326,464,"st","sonoma"
8327,117,"university ave.","palo alto"
8328,156,"murphy st.","sunnyvale"
8329,NA,"","redwood city"
8330,3015,"hopyard rd","pleasanton"
8331,3891,"piedmont avenue","oakland"
8332,661,"howard st (at 3rd)","san francisco"
8333,345,"healdsburg avenue","healdsburg"
8334,2942,"lyon st.","san francisco"
8335,223,"el camino real","san bruno"
8336,2889,"mantis dr","san jose"
8337,5721,"cottle rd","san jose"
8338,129,"1st st","benicia"
8339,347,"corte madera town ctr","corte madera"
8340,112,"vintage way","novato"
8341,1475,"southwest blvd","rohnert park"
8342,1475,"southwest blvd","rohnert park"
8343,245,"jefferson st","san francisco"
8344,447,"stockton st","san francisco"
8345,NA,"drive","sonoma"
8346,3401,"irving","san francisco"
8347,939,"clement","san francisco"
8348,NA,"","san francisco"
8349,600,"fifth ave. (at balboa)","san francisco"
8350,2442,"telegraph ave","berkeley"
8351,2430,"bancroft way","berkeley"
8352,1654,"s bascom ave","campbell"
8353,828,"bay ave","capitola"
8354,3555,"clares st ste y","capitola"
8355,486,"sun valley mall","concord"
8356,10123,"n wolfe rd ste 2104","cupertino"
8357,555,"e calaveras blvd","milpitas"
8358,NA,"antonio road and california st","mountain view"
8359,1029,"newpark mall","newark"
8360,379,"stanford shopping ctr","palo alto"
8361,4501,"hopyard rd","pleasanton"
8362,5353,"almaden expy ste 39-a","san jose"
8363,1600,"saratoga ave ste 117","san jose"
8364,15,"bay fair mall","san leandro"
8365,1952,"s el camino real","san mateo"
8366,2901,"tasman dr","santa clara"
8367,2901,"tasman dr ste 109","santa clara"
8368,333,"moffett park dr","sunnyvale"
8369,6971,"airline hwy.","tres pinos"
8370,2599,"n main st","walnut creek"
8371,131,"corte madera town ctr","corte madera"
8372,5070,"redwood dr","rohnert park"
8373,1018,"santa rosa plz","santa rosa"
8374,2250,"w el camino real","mountain view"
8375,3160,"n.shoreline blvd.","mountain view"
8376,3349,"18th","san francisco"
8377,3781,"mission","san francisco"
8378,2815,"mission","san francisco"
8379,NA,"","san francisco"
8380,NA,"","san francisco"
8381,NA,"blvd.","fremont"
8382,3933,"washington blv.","fremont"
8383,1160,"marianas ln","alameda"
8384,2321,"santa clara ave","alameda"
8385,2412,"webb ave","alameda"
8386,1514,"webster st","alameda"
8387,200,"way","american canyon"
8388,3440,"mountaire dr","antioch"
8389,685,"stone rd ste 1","benicia"
8390,2442,"durant ave","berkeley"
8391,2456,"bancroft way","berkeley"
8392,2498,"telegraph ave","berkeley"
8393,1054,"university ave","berkeley"
8394,2548,"bancroft way","berkeley"
8395,737,"2nd st","brentwood"
8396,300,"orchard city dr","campbell"
8397,5435,"clayton rd","clayton"
8398,1035,"detroit ave","concord"
8399,4673,"clayton rd","concord"
8400,3478,"clayton rd","concord"
8401,21269,"stevens creek blvd ste 619","cupertino"
8402,21731,"stevens creek blvd","cupertino"
8403,101,"warwick st","daly city"
8404,305,"saint francis blvd","daly city"
8405,4592,"appian way","el sobrante"
8406,5800,"shellmound st","emeryville"
8407,4588,"peralta blvd","fremont"
8408,39300,"argonaut way","fremont"
8409,22302,"meekland ave","hayward"
8410,22435,"santa clara st","hayward"
8411,341,"tres pinos rd ste 103-b","hollister"
8412,4948,"tesla rd","livermore"
8413,153,"turquoise way","livermore"
8414,987,"university ave","los gatos"
8415,260,"sunnybrae dr","martinez"
8416,300,"constitution dr","menlo park"
8417,321,"middlefield rd","menlo park"
8418,1244,"s abel st","milpitas"
8419,72,"s abel st","milpitas"
8420,200,"serra way ste 32","milpitas"
8421,2827,"kilburn ave","napa"
8422,134,"14th st","oakland"
8423,1226,"broadway","oakland"
8424,2214,"macarthur blvd","oakland"
8425,1460,"7th st","oakland"
8426,2123,"franklin st","oakland"
8427,435,"19th st","oakland"
8428,475,"14th st ste 160","oakland"
8429,311,"20th st","oakland"
8430,331,"15th st","oakland"
8431,422,"29th ave","oakland"
8432,1626,"franklin st","oakland"
8433,3943,"piedmont ave","oakland"
8434,1438,"broadway","oakland"
8435,3308,"lakeshore ave","oakland"
8436,1221,"broadway","oakland"
8437,4,"orinda way bldg b","orinda"
8438,743,"hickey blvd","pacifica"
8439,949,"emerson st","palo alto"
8440,4133,"el camino way","palo alto"
8441,4581,"century blvd","pittsburg"
8442,1600,"contra costa blvd # a","pleasant hill"
8443,4825,"hopyard rd","pleasanton"
8444,310,"main st ste d","pleasanton"
8445,419,"bark dr","redwood city"
8446,1450,"oddstad dr","redwood city"
8447,761,"el camino real","redwood city"
8448,1450,"oddstad dr","redwood city"
8449,1200,"s 47th st","richmond"
8450,10,"w orange ave","south san francisco"
8451,460,"point san bruno blvd","south san francisco"
8452,724,"el camino real","south san francisco"
8453,326,"littlefield ave","south san francisco"
8454,1098,"san mateo ave # a","south san francisco"
8455,189,"san bruno ave w","san bruno"
8456,29,"3d","san francisco"
8457,1198,"folsom","san francisco"
8458,98,"mission st.","san francisco"
8459,100,"gough","san francisco"
8460,890,"emory st","san jose"
8461,718,"emory st","san jose"
8462,2082,"n capitol ave","san jose"
8463,1290,"ridder park dr","san jose"
8464,2560,"n 1st st","san jose"
8465,958,"story rd","san jose"
8466,5280,"northlawn dr","san jose"
8467,1411,"the alameda","san jose"
8468,1818,"tully rd ste 182","san jose"
8469,2525,"s king rd","san jose"
8470,325,"s 1st st","san jose"
8471,2367,"mckee rd","san jose"
8472,497,"reynolds cir","san jose"
8473,970,"s 1st st","san jose"
8474,780,"montague expy ste 101","san jose"
8475,1198,"valley quail cir","san jose"
8476,5952,"monteverde dr","san jose"
8477,1381,"kooser rd","san jose"
8478,221,"e san fernando st","san jose"
8479,1635,"mckee rd","san jose"
8480,1130,"lucretia ave # g","san jose"
8481,1762,"technology dr # 118","san jose"
8482,175,"curtner ave","san jose"
8483,15251,"hesperian blvd ste 3","san leandro"
8484,1600,"fairmont dr","san leandro"
8485,400,"doolittle dr","san leandro"
8486,1432,"s el camino real","san mateo"
8487,1900,"alameda de las pulgas","san mateo"
8488,1854,"17th st","san pablo"
8489,13925,"san pablo ave ste 207","san pablo"
8490,6001,"bollinger canyon rd","san ramon"
8491,1061,"market pl # a","san ramon"
8492,2550,"san ramon valley blvd # k","san ramon"
8493,2135,"el camino real","santa clara"
8494,1800,"wyatt dr # 11","santa clara"
8495,320,"martin ave","santa clara"
8496,903,"reed ave","sunnyvale"
8497,1022,"w maude ave","sunnyvale"
8498,2813,"whipple rd","union city"
8499,1701,"decoto rd","union city"
8500,601,"tennessee st # a","vallejo"
8501,129,"sand dollar dr","vallejo"
8502,3656,"sonoma blvd","vallejo"
8503,107,"roble rd apt 101","walnut creek"
8504,1626,"cypress st","walnut creek"
8505,2975,"ygnacio valley rd","walnut creek"
8506,1321,"locust st","walnut creek"
8507,440,"airport blvd # 107","watsonville"
8508,715,"2nd st","fairfield"
8509,2827,"kilburn ave","napa"
8510,520,"ornduff","napa"
8511,15,"vintge wy","novato"
8512,468,"ignacio blvd","novato"
8513,11,"commercial blvd","novato"
8514,62,"hamilton dr","novato"
8515,1380,"n mcdowell blvd","petaluma"
8516,360,"petaluma blvd n","petaluma"
8517,350,"raleys towne ctr","rohnert park"
8518,4685,"redwood dr","rohnert park"
8519,3095,"kerner blvd","san rafael"
8520,21,"golden gate dr","san rafael"
8521,1121,"francisco blvd e","san rafael"
8522,1778,"piner rd","santa rosa"
8523,3448,"santa rosa ave","santa rosa"
8524,2101,"w college ave","santa rosa"
8525,25,"old courthouse sq","santa rosa"
8526,25,"old courthouse sq","santa rosa"
8527,7235,"headsburg ave","sebastopol"
8528,560,"larkin st","san francisco"
8529,576,"sacramento st","san francisco"
8530,600,"kearny st","san francisco"
8531,22,"peace plz","san francisco"
8532,698,"brannan st","san francisco"
8533,300,"francisco st","san francisco"
8534,NA,"","san francisco"
8535,561,"webster st","san francisco"
8536,500,"bay shore blvd","san francisco"
8537,3321,"steiner st","san francisco"
8538,534,"irving st","san francisco"
8539,501,"forbes blvd","south san francisco"
8540,1412,"polk st","san francisco"
8541,1098,"san mateo ave","south san francisco"
8542,635,"ave","san francisco"
8543,185,"the embarcadero","san francisco"
8544,309,"hyde st","san francisco"
8545,1790,"3rd st","san francisco"
8546,611,"geary st","san francisco"
8547,2884,"geary blvd","san francisco"
8548,845,"stewart dr.","sunnyvale"
8549,314,"university ave.","palo alto"
8550,3647,"mount diablo blvd","lafayette"
8551,NA,"orinda","orinda"
8552,3160,"n.shoreline blvd.","mountain view"
8553,1532,"branham lane","san jose"
8554,20991,"redwood rd","castro valley"
8555,2813,"seventh st","berkeley"
8556,NA,"st","byron"
8557,1162,"saratoga avenue","san jose"
8558,4611,"almaden expwy","san jose"
8559,412,"emerson st.","palo alto"
8560,250,"napoleon st","san francisco"
8561,1133,"solano ave","albany"
8562,NA,"","alviso"
8563,123,"1st st","benicia"
8564,2649,"san pablo ave","berkeley"
8565,1919,"addison st","berkeley"
8566,598,"university ave","berkeley"
8567,1919,"4th st","berkeley"
8568,1535,"julia st apt c","berkeley"
8569,1675,"short st","berkeley"
8570,1265,"el camino real # 4","burlingame"
8571,215,"esplanade","capitola"
8572,231,"esplanade","capitola"
8573,3384,"village dr","castro valley"
8574,1225,"willow pass rd","concord"
8575,1306,"pomona ave","crockett"
8576,270,"san pedro rd","daly city"
8577,150,"hartz ave","danville"
8578,7400,"san ramon rd","dublin"
8579,1984,"university ave","east palo alto"
8580,NA,"","el granada"
8581,NA,"","el granada"
8582,2285,"n texas st","fairfield"
8583,985,"e hillsdale blvd # 1106","foster city"
8584,39230,"argonaut way","fremont"
8585,39195,"farwell dr","fremont"
8586,37070,"fremont blvd","fremont"
8587,41068,"fremont blvd","fremont"
8588,34420,"#d fremont blvd","fremont"
8589,37378,"niles blvd","fremont"
8590,39401,"fremont blvd","fremont"
8591,6948,"chestnut st","gilroy"
8592,NA,"","half moon bay"
8593,99,"san mateo rd","half moon bay"
8594,1065,"c st","hayward"
8595,661,"663 west tennyson rd","hayward"
8596,18890,"hesperian blvd","hayward"
8597,1275,"w winton ave","hayward"
8598,25168,"mission blvd","hayward"
8599,3666,"mount diablo blvd","lafayette"
8600,4390,"el camino real","los altos"
8601,751,"el camino real","menlo park"
8602,840,"willow rd","menlo park"
8603,1661,"el camino real","millbrae"
8604,195,"el camino real","millbrae"
8605,150,"el camino real","millbrae"
8606,1245,"jacklin rd","milpitas"
8607,1350,"s park victoria dr","milpitas"
8608,24,"s abbott ave","milpitas"
8609,503,"e calaveras blvd","milpitas"
8610,NA,"","moss landing"
8611,NA,"","moss landing"
8612,NA,"rd.","moss landing"
8613,1935,"w el camino real","mountain view"
8614,360,"castro st","mountain view"
8615,246,"castro st","mountain view"
8616,916,"franklin st","napa"
8618,35204,"newark blvd","newark"
8619,7179,"thornton ave","newark"
8620,1060,"e 12th st","oakland"
8621,4031,"broadway","oakland"
8622,2028,"macarthur blvd","oakland"
8623,6018,"macarthur blvd","oakland"
8624,1713,"webster st.","alameda"
8625,22,"eastmont mall","oakland"
8626,NA,"","oakland"
8627,10316,"e 14th st","oakland"
8628,307,"10th st","oakland"
8629,307,"10th st","oakland"
8630,8418,"e 14th st","oakland"
8631,75,"jack london sq","oakland"
8632,4923,"telegraph ave","oakland"
8633,5751,"market st","oakland"
8634,2,"broadway","oakland"
8635,280,"6th ave","oakland"
8636,40,"7th st","oakland"
8637,1155,"3rd st apt 6","oakland"
8638,3345,"grand ave","oakland"
8639,15,"embarcadero w","oakland"
8640,1000,"embarcadero","oakland"
8641,200,"broadway","oakland"
8642,2907,"brookdale ave","oakland"
8643,70,"w manor dr","pacifica"
8644,2209,"el camino real","palo alto"
8645,3150,"el camino real","palo alto"
8646,2300,"e. bayshore rd","palo alto"
8647,546,"university ave","palo alto"
8648,4607,"century blvd","pittsburg"
8649,550,"ellinwood way","pleasant hill"
8650,2707,"hopyard rd","pleasanton"
8651,2809,"middlefield rd","redwood city"
8652,487,"seaport blvd","redwood city"
8653,12929,"san pablo ave","richmond"
8654,2207,"macdonald ave","richmond"
8655,1501,"ohio ave","richmond"
8656,217,"main st # 221","rio vista"
8657,331,"grand ave","south san francisco"
8658,130,"el camino real # b","san bruno"
8659,1210,"el camino real","san bruno"
8660,2766,"taylor","san francisco"
8661,NA,"of polk/washington","san francisco"
8662,1701,"powell","san francisco"
8663,NA,"& kearny","san francisco"
8664,427,"presidio avenue","san francisco"
8665,39,"","san francisco"
8666,2049,"fillmore","san francisco"
8667,1816,"irving","san francisco"
8668,9,"fisherman's wharf","san francisco"
8669,NA,"wharf","san francisco"
8670,55,"stevenson","san francisco"
8671,1509,"hyde","san francisco"
8672,1935,"taraval","san francisco"
8673,4435,"mission","san francisco"
8674,3519,"california","san francisco"
8675,1233,"polk","san francisco"
8676,900,"north point","san francisco"
8677,NA,"","san francisco"
8678,39,"","san francisco"
8679,150,"pacific avenue","san francisco"
8680,7000,"geary boulevard","san francisco"
8681,1348,"polk","san francisco"
8682,NA,"wharf","san francisco"
8683,42,"","san francisco"
8684,3,"embarcadero center","san francisco"
8685,2400,"lombard","san francisco"
8686,390,"capistrano rd","san francisco"
8687,2,"","san francisco"
8688,2500,"noriega","san francisco"
8689,206,"jefferson at fisherman's wharf","san francisco"
8690,4101,"judah","san francisco"
8691,299,"bayshore","san francisco"
8692,39,"","san francisco"
8693,7,"","san francisco"
8694,2400,"monterey hwy","san jose"
8695,3695,"union ave","san jose"
8696,1187,"saratoga sunnyvale rd","san jose"
8697,3208,"s white rd","san jose"
8698,2819,"south white rd","san jose"
8699,871,"s winchester blvd # 64","san jose"
8700,1152,"e julian st","san jose"
8701,1705,"tully rd","san jose"
8702,NA,"","san jose"
8703,5400,"monterey hwy","san jose"
8704,3090,"story rd","san jose"
8705,905,"meridian ave","san jose"
8706,5353,"almaden expy ste 28","san jose"
8707,4320,"stevens creek blvd ste 229","san jose"
8708,3756,"s bascom ave","san jose"
8709,2170,"story rd","san jose"
8710,34,"e rosemary st","san jose"
8711,2871,"senter rd","san jose"
8712,370,"s winchester blvd","san jose"
8713,1071,"e capitol expy","san jose"
8714,NA,"","san jose"
8715,5343,"almaden expy","san jose"
8716,2040,"aborn rd","san jose"
8717,185,"park ave","san jose"
8718,69,"north san pedro st","san jose"
8719,5945,"almaden expy # g","san jose"
8720,375,"saratoga ave # c","san jose"
8721,5506,"monterey hwy","san jose"
8722,13775,"e 14th st","san leandro"
8723,60,"san leandro marina","san leandro"
8724,635,"bancroft ave","san leandro"
8725,14843,"washington ave","san leandro"
8726,15930,"hesperian blvd","san lorenzo"
8727,1000,"coyote point drive","san mateo"
8728,33,"w 25th ave","san mateo"
8729,1855,"south norfolk","san mateo"
8730,1528,"s el camino real","san mateo"
8731,2450,"s el camino real","san mateo"
8732,215,"s ellsworth ave","san mateo"
8733,2291,"s el camino real","san mateo"
8734,13993,"san pablo ave","san pablo"
8735,14402,"san pablo ave","san pablo"
8736,3141,"#g crow canyon rd","san ramon"
8737,3775,"el camino real","santa clara"
8738,2068,"el camino real","santa clara"
8739,2855,"stevens creek blvd ste 2198","santa clara"
8740,3519,"el camino real","santa clara"
8741,616,"atlantic ave","santa cruz"
8742,NA,"","santa cruz"
8743,106,"beach st","santa cruz"
